"","Ticker","SharesOutstanding","SO_Units","PublicFloat","PF_Units","SharesSoldShort","SSS_Units","ChangefromLast","PercentofFloat","Shares_Outstanding","Public_Float","Shares_Sold_Short"
"2025","SB.PRD",NA,NA,NA,NA,3979,NA,134.75,NA,NA,NA,3979
"2026","SBBA",1.12,"M",NA,NA,8559,NA,40.68,NA,1120000,NA,8559
"2027","SBE",NA,NA,31.41,"M",5.79,"M",7.54,18.42,NA,31410000,5790000
"2028","SBG",20,"M",21,"M",99753,NA,-36.27,0.48,2e+07,2.1e+07,99753
"2029","SBH",112.82,"M",111.39,"M",14.79,"M",-12.64,13.28,112820000,111390000,14790000
"2030","SBOW",11.93,"M",10.39,"M",282943,NA,-5.4,2.72,11930000,10390000,282943
"2031","SBR",14.58,"M",13.93,"M",11463,NA,-9,0.08,14580000,13930000,11463
"2032","SBS",NA,NA,683.42,"M",7.93,"M",9.37,1.16,NA,683420000,7930000
"2033","SBSW",738.74,"M",738.41,"M",5.09,"M",7.5,0.69,738740000,738410000,5090000
"2034","SC",306.09,"M",60.04,"M",5.68,"M",13.14,9.45,306090000,60040000,5680000
"2035","SCCO",773.1,"M",84.07,"M",5.32,"M",0.99,6.33,773100000,84070000,5320000
"2036","SCE.PRG",NA,NA,NA,NA,3127,NA,-32.11,NA,NA,NA,3127
"2037","SCE.PRH",NA,NA,NA,NA,50832,NA,208.13,NA,NA,NA,50832
"2038","SCE.PRJ",NA,NA,NA,NA,19575,NA,-14.47,NA,NA,NA,19575
"2039","SCE.PRK",NA,NA,NA,NA,43864,NA,46.42,NA,NA,NA,43864
"2040","SCE.PRL",NA,NA,NA,NA,10836,NA,-58,NA,NA,NA,10836
"2041","SCHW",1.8,"B",1.66,"B",14.91,"M",4.14,0.9,1.8e+09,1.66e+09,14910000
"2042","SCHW.PRC",NA,NA,NA,NA,14146,NA,-29.78,NA,NA,NA,14146
"2043","SCHW.PRD",NA,NA,NA,NA,32773,NA,-5.96,NA,NA,NA,32773
"2044","SCI",174.24,"M",164.57,"M",2.77,"M",-7.68,1.69,174240000,164570000,2770000
"2045","SCL",22.46,"M",21.33,"M",328211,NA,-6.24,1.54,22460000,21330000,328211
"2046","SCM",19.49,"M",18.11,"M",67923,NA,-5.46,0.37,19490000,18110000,67923
"2047","SCPE",NA,NA,17.17,"M",6254,NA,29.56,0.04,NA,17170000,6254
"2048","SCS",88.36,"M",83.13,"M",1.74,"M",-10.67,2.1,88360000,83130000,1740000
"2049","SCU",22.58,"M",16.45,"M",826524,NA,9.96,5.02,22580000,16450000,826524
"2050","SCVX",23,"M",NA,NA,39021,NA,-9.15,NA,2.3e+07,NA,39021
"2051","SCX",6.45,"M",5.56,"M",15294,NA,34.76,0.27,6450000,5560000,15294
"2052","SD",35.93,"M",35.5,"M",381524,NA,-15.72,1.07,35930000,35500000,381524
"2053","SE",357.02,"M",358.99,"M",19.5,"M",3.59,5.43,357020000,358990000,19500000
"2054","SEAH",45,"M",NA,NA,176595,NA,38.98,NA,4.5e+07,NA,176595
"2055","SEAS",78.38,"M",76.61,"M",5.22,"M",3.19,6.82,78380000,76610000,5220000
"2056","SEE",155.15,"M",153.6,"M",2.5,"M",10.4,1.63,155150000,153600000,2500000
"2057","SEM",134.76,"M",108.36,"M",2.94,"M",12.41,2.71,134760000,108360000,2940000
"2058","SF",103.05,"M",101.18,"M",1.77,"M",-6.24,1.75,103050000,101180000,1770000
"2059","SF.PRA",NA,NA,NA,NA,3357,NA,-37.05,NA,NA,NA,3357
"2060","SF.PRB",NA,NA,NA,NA,4759,NA,1.06,NA,NA,NA,4759
"2061","SF.PRC",9,"M",NA,NA,9760,NA,96.06,NA,9e+06,NA,9760
"2062","SFB",NA,NA,NA,NA,1870,NA,-57.74,NA,NA,NA,1870
"2063","SFE",20.89,"M",19.07,"M",457830,NA,-10.6,2.4,20890000,19070000,457830
"2064","SFL",116.04,"M",115.96,"M",2.96,"M",-7.02,2.55,116040000,115960000,2960000
"2065","SFTW",31.63,"M",31.06,"M",70151,NA,67.5,0.23,31630000,31060000,70151
"2066","SFUN",6.57,"M",5.13,"M",37387,NA,-15.1,0.73,6570000,5130000,37387
"2067","SGU",40.31,"M",35.42,"M",22192,NA,6.87,0.06,40310000,35420000,22192
"2068","SHAK",38.33,"M",36.2,"M",3.73,"M",-16.13,10.32,38330000,36200000,3730000
"2069","SHG",516.6,"M",NA,NA,282525,NA,33.9,NA,516600000,NA,282525
"2070","SHI",NA,NA,NA,NA,4891,NA,4.04,NA,NA,NA,4891
"2071","SHLX",393.29,"M",120.23,"M",4.31,"M",7.14,3.58,393290000,120230000,4310000
"2072","SHO",215.59,"M",212.34,"M",4.9,"M",-6.04,2.31,215590000,212340000,4900000
"2073","SHO.PRE",NA,NA,NA,NA,15211,NA,-8.44,NA,NA,NA,15211
"2074","SHO.PRF",NA,NA,NA,NA,592,NA,83.28,NA,NA,NA,592
"2075","SHOP",112.24,"M",110.27,"M",1.25,"M",14.91,1.13,112240000,110270000,1250000
"2076","SHW",90.82,"M",80.15,"M",1.09,"M",7.81,1.36,90820000,80150000,1090000
"2077","SI",23.35,"M",16.98,"M",919795,NA,-14.52,5.42,23350000,16980000,919795
"2078","SID",NA,NA,1.38,"B",2.22,"M",-29.94,0.16,NA,1.38e+09,2220000
"2079","SIG",52.34,"M",50.45,"M",6.98,"M",-16.15,13.83,52340000,50450000,6980000
"2080","SII",24.5,"M",22.49,"M",140002,NA,27.34,0.62,24500000,22490000,140002
"2081","SITC",193.22,"M",161.72,"M",6.11,"M",-12.02,3.78,193220000,161720000,6110000
"2082","SITC.PRA",NA,NA,NA,NA,1685,NA,-50.96,NA,NA,NA,1685
"2083","SITC.PRK",NA,NA,NA,NA,39695,NA,-15.65,NA,NA,NA,39695
"2084","SITE",44.28,"M",43.75,"M",3.36,"M",-0.88,7.69,44280000,43750000,3360000
"2085","SIX",85.08,"M",78.73,"M",6.23,"M",-3.22,7.92,85080000,78730000,6230000
"2086","SJI",100.59,"M",100.06,"M",7.41,"M",-7.02,7.41,100590000,100060000,7410000
"2087","SJIJ",NA,NA,NA,NA,5996,NA,23.37,NA,NA,NA,5996
"2088","SJIU",NA,NA,5,"M",117318,NA,-1.14,2.35,NA,5e+06,117318
"2089","SJM",114.09,"M",110.75,"M",9.58,"M",6.91,8.65,114090000,110750000,9580000
"2090","SJR",484.39,"M",458.34,"M",2.02,"M",31.61,0.44,484390000,458340000,2020000
"2091","SJT",NA,NA,44.19,"M",96807,NA,14.12,0.22,NA,44190000,96807
"2092","SJW",28.56,"M",26.02,"M",328962,NA,0.19,1.26,28560000,26020000,328962
"2093","SKLZ",291.75,"M",226.91,"M",14.14,"M",6.8,6.23,291750000,226910000,14140000
"2094","SKM",NA,NA,654.07,"M",503593,NA,56.51,0.08,NA,654070000,503593
"2095","SKT",93.57,"M",90.1,"M",29.72,"M",-19.32,32.98,93570000,90100000,29720000
"2096","SKX",135.58,"M",133,"M",3.67,"M",-6.31,2.76,135580000,1.33e+08,3670000
"2097","SKY",56.64,"M",55.2,"M",1.18,"M",10.87,2.14,56640000,55200000,1180000
"2098","SLB",1.39,"B",1.39,"B",21.41,"M",2.5,1.54,1.39e+09,1.39e+09,21410000
"2099","SLCA",73.95,"M",70.8,"M",7.08,"M",-10.17,9.99,73950000,70800000,7080000
"2100","SLF",585.13,"M",584.64,"M",1.15,"M",-8.65,0.2,585130000,584640000,1150000
"2101","SLG",70.51,"M",69.28,"M",9.24,"M",-10.95,13.33,70510000,69280000,9240000
"2102","SLG.PRI",NA,NA,NA,NA,1057,NA,-79.1,NA,NA,NA,1057
"2103","SLQT",162.89,"M",98.09,"M",4.98,"M",-33.53,5.08,162890000,98090000,4980000
"2104","SM",114.57,"M",111.44,"M",9.6,"M",-5.71,8.61,114570000,111440000,9600000
"2105","SMAR",120.61,"M",114,"M",3.26,"M",-1.89,2.86,120610000,1.14e+08,3260000
"2106","SMFG",6.87,"B",6.84,"B",1.29,"M",11.74,0.02,6.87e+09,6.84e+09,1290000
"2107","SMG",55.69,"M",40.74,"M",851051,NA,-3.35,2.09,55690000,40740000,851051
"2108","SMHI",23.44,"M",17.77,"M",287612,NA,2.98,1.62,23440000,17770000,287612
"2109","SMLP",3.8,"M",1.35,"M",63397,NA,187.71,4.7,3800000,1350000,63397
"2110","SMP",22.36,"M",19.57,"M",178753,NA,-22.47,0.91,22360000,19570000,178753
"2111","SNA",54.2,"M",53.42,"M",3.18,"M",-28.32,5.95,54200000,53420000,3180000
"2112","SNAP",1.25,"B",943.04,"M",57.93,"M",-6.41,6.14,1.25e+09,943040000,57930000
"2113","SNDR",94.32,"M",46.08,"M",1.67,"M",-8.55,3.63,94320000,46080000,1670000
"2114","SNE",1.26,"B",1.24,"B",2.48,"M",2.08,0.2,1.26e+09,1.24e+09,2480000
"2115","SNN",438.56,"M",437.9,"M",1.22,"M",0.64,0.28,438560000,437900000,1220000
"2116","SNOW",50.7,"M",44.52,"M",7.98,"M",0.63,17.92,50700000,44520000,7980000
"2117","SNP",NA,NA,255.13,"M",405973,NA,-1.91,0.16,NA,255130000,405973
"2118","SNPR",34.5,"M",34.41,"M",974864,NA,485.55,2.83,34500000,34410000,974864
"2119","SNR",83.02,"M",76.24,"M",1.35,"M",10.18,1.78,83020000,76240000,1350000
"2120","SNV",148.04,"M",146.81,"M",2.08,"M",24.74,1.42,148040000,146810000,2080000
"2121","SNV.PRD",NA,NA,NA,NA,1079,NA,-69.61,NA,NA,NA,1079
"2122","SNV.PRE",NA,NA,NA,NA,137966,NA,2.43,NA,NA,NA,137966
"2123","SNX",51.54,"M",41.3,"M",896883,NA,-14.38,2.17,51540000,41300000,896883
"2124","SO",1.06,"B",1.05,"B",8.74,"M",8.1,0.83,1.06e+09,1.05e+09,8740000
"2125","SOAC",30,"M",29.95,"M",120083,NA,330.42,0.4,3e+07,29950000,120083
"2126","SOGO",108.83,"M",NA,NA,972373,NA,-27.02,NA,108830000,NA,972373
"2127","SOI",29.65,"M",27.5,"M",791143,NA,-21.89,2.88,29650000,27500000,791143
"2128","SOJB",NA,NA,NA,NA,4251,NA,-62.3,NA,NA,NA,4251
"2129","SOJC",NA,NA,NA,NA,15795,NA,-17.18,NA,NA,NA,15795
"2130","SOJD",40,"M",NA,NA,17148,NA,-25.16,NA,4e+07,NA,17148
"2131","SOJE",30,"M",NA,NA,61495,NA,72.93,NA,3e+07,NA,61495
"2132","SOL",48.08,"M",48.03,"M",2.23,"M",-14.02,4.65,48080000,48030000,2230000
"2133","SOLN",NA,NA,NA,NA,29464,NA,10.65,NA,NA,NA,29464
"2134","SON",100.42,"M",99.55,"M",1.62,"M",1.31,1.63,100420000,99550000,1620000
"2135","SOS",121.53,"M",NA,NA,3.3,"M",523.64,NA,121530000,NA,3300000
"2136","SPB",43.08,"M",41.35,"M",1.06,"M",0.15,2.57,43080000,41350000,1060000
"2137","SPCE",234.34,"M",123.52,"M",19.61,"M",-7.21,15.87,234340000,123520000,19610000
"2138","SPE.PRB",NA,NA,NA,NA,1296,NA,3.02,NA,NA,NA,1296
"2139","SPFR",34.5,"M",NA,NA,133512,NA,-22.96,NA,34500000,NA,133512
"2140","SPFR.U",34.5,"M",NA,NA,1435,NA,161.86,NA,34500000,NA,1435
"2141","SPG",342.85,"M",325.35,"M",15.77,"M",-5.23,4.85,342850000,325350000,15770000
"2142","SPG.PRJ",796948,NA,NA,NA,137,NA,-81.46,NA,796948,NA,137
"2143","SPGI",240.7,"M",240.41,"M",9.06,"M",15.73,3.77,240700000,240410000,9060000
"2144","SPH",62.52,"M",59.98,"M",745284,NA,158.2,1.24,62520000,59980000,745284
"2145","SPLP",25.21,"M",12.48,"M",72661,NA,-15.18,0.58,25210000,12480000,72661
"2146","SPLP.PRA",6.33,"M",NA,NA,3805,NA,-58.26,NA,6330000,NA,3805
"2147","SPNV",40.25,"M",NA,NA,205201,NA,-11.24,NA,40250000,NA,205201
"2148","SPOT",187.04,"M",124.54,"M",3.72,"M",9.96,2.99,187040000,124540000,3720000
"2149","SPR",105.54,"M",104.46,"M",7.04,"M",11.54,6.74,105540000,104460000,7040000
"2150","SPRQ",34.5,"M",NA,NA,683282,NA,-75.68,NA,34500000,NA,683282
"2151","SPXC",44.78,"M",43.9,"M",426316,NA,-1.25,0.97,44780000,43900000,426316
"2152","SQ",389.83,"M",378.74,"M",32.17,"M",11.04,8.5,389830000,378740000,32170000
"2153","SQM",NA,NA,120.35,"M",1.58,"M",-22.63,1.32,NA,120350000,1580000
"2154","SQNS",33.48,"M",26.97,"M",1.53,"M",9.53,5.66,33480000,26970000,1530000
"2155","SQZ",27.83,"M",17.53,"M",306410,NA,57.56,1.75,27830000,17530000,306410
"2156","SR",51.66,"M",50.12,"M",1.65,"M",60.69,3.29,51660000,50120000,1650000
"2157","SR.PRA",NA,NA,NA,NA,10118,NA,-79.62,NA,NA,NA,10118
"2158","SRC",114.86,"M",114.16,"M",3.07,"M",-13.06,2.69,114860000,114160000,3070000
"2159","SRC.PRA",NA,NA,NA,NA,1951,NA,-15.65,NA,NA,NA,1951
"2160","SRE",302.25,"M",302.01,"M",2.71,"M",6.39,0.9,302250000,302010000,2710000
"2161","SRE.PRB",NA,NA,NA,NA,380108,NA,-2.69,NA,NA,NA,380108
"2162","SREA",NA,NA,NA,NA,11477,NA,-60.69,NA,NA,NA,11477
"2163","SRG",38.64,"M",34.27,"M",6.18,"M",-36.19,18.03,38640000,34270000,6180000
"2164","SRG.PRA",NA,NA,NA,NA,4915,NA,79.71,NA,NA,NA,4915
"2165","SRI",27.01,"M",25.83,"M",510095,NA,-6.44,1.98,27010000,25830000,510095
"2166","SRL",12.55,"M",10.17,"M",9584,NA,-21.69,0.09,12550000,10170000,9584
"2167","SRLP",22.92,"M",6.42,"M",36458,NA,-19.39,0.57,22920000,6420000,36458
"2168","SRT",40.29,"M",11.32,"M",235647,NA,9.41,2.08,40290000,11320000,235647
"2169","SSD",43.42,"M",43.14,"M",881738,NA,-5.73,2.04,43420000,43140000,881738
"2170","SSL",627.66,"M",613.68,"M",1.23,"M",-1.63,0.2,627660000,613680000,1230000
"2171","SSTK",36.26,"M",22.5,"M",2.37,"M",-1.97,10.54,36260000,22500000,2370000
"2172","ST",157.65,"M",155.45,"M",1.94,"M",-2.51,1.25,157650000,155450000,1940000
"2173","STAG",149.23,"M",158.07,"M",6.68,"M",-3.25,4.23,149230000,158070000,6680000
"2174","STAG.PRC",NA,NA,NA,NA,408,NA,-35.75,NA,NA,NA,408
"2175","STAR          ",73.87,"M",70.97,"M",10.92,"M",9.69,15.39,73870000,70970000,10920000
"2176","STAR.PRD",NA,NA,NA,NA,1372,NA,113.37,NA,NA,NA,1372
"2177","STAR.PRG",NA,NA,NA,NA,1056,NA,55.29,NA,NA,NA,1056
"2178","STAR.PRI",NA,NA,NA,NA,1688,NA,-63.37,NA,NA,NA,1688
"2179","STC",26.72,"M",26.3,"M",475751,NA,-16.59,1.81,26720000,26300000,475751
"2180","STE",85.35,"M",85.04,"M",1.27,"M",4.17,1.49,85350000,85040000,1270000
"2181","STG",44.04,"M",40.79,"M",21436,NA,1026.43,0.05,44040000,40790000,21436
"2182","STIC",25.44,"M",NA,NA,150162,NA,-58.35,NA,25440000,NA,150162
"2183","STL",192.92,"M",190.87,"M",8.71,"M",15.29,4.57,192920000,190870000,8710000
"2184","STL.PRA",NA,NA,NA,NA,1027,NA,59.22,NA,NA,NA,1027
"2185","STLA",1.57,"B",2.25,"B",17.86,"M",51.54,0.79,1.57e+09,2.25e+09,17860000
"2186","STM",910.56,"M",902.48,"M",6.8,"M",5.23,0.75,910560000,902480000,6800000
"2187","STN",111.01,"M",110.42,"M",445599,NA,57.84,0.4,111010000,110420000,445599
"2188","STNG",58.09,"M",46.58,"M",4.78,"M",4.03,10.26,58090000,46580000,4780000
"2189","STON",117.87,"M",107.3,"M",218128,NA,33.44,0.2,117870000,107300000,218128
"2190","STOR",262.59,"M",260.25,"M",8.04,"M",-13.38,3.09,262590000,260250000,8040000
"2191","STPK",38.36,"M",NA,NA,2.37,"M",73.23,NA,38360000,NA,2370000
"2192","STT",351.79,"M",349.33,"M",5.39,"M",9.14,1.54,351790000,349330000,5390000
"2193","STT.PRD",NA,NA,NA,NA,201286,NA,16.33,NA,NA,NA,201286
"2194","STT.PRG",NA,NA,NA,NA,142102,NA,5.21,NA,NA,NA,142102
"2195","STWD",284.46,"M",272.1,"M",4.36,"M",4.2,1.6,284460000,272100000,4360000
"2196","STZ",170.03,"M",163.47,"M",2.42,"M",31.67,1.48,170030000,163470000,2420000
"2197","SU",1.53,"B",1.47,"B",12.29,"M",9.02,0.83,1.53e+09,1.47e+09,12290000
"2198","SUI",107.62,"M",105.51,"M",1.16,"M",-39.06,1.1,107620000,105510000,1160000
"2199","SUM",114.8,"M",113.46,"M",7.84,"M",1.1,6.91,114800000,113460000,7840000
"2200","SUN",83.34,"M",52.63,"M",2.56,"M",8.95,4.86,83340000,52630000,2560000
"2201","SUP",25.59,"M",24.61,"M",320476,NA,-22.67,1.3,25590000,24610000,320476
"2202","SUPV",NA,NA,NA,NA,464739,NA,-4,NA,NA,NA,464739
"2203","SUZ",NA,NA,NA,NA,867504,NA,150.29,NA,NA,NA,867504
"2204","SWCH",118.98,"M",94.12,"M",5.8,"M",31.64,6.16,118980000,94120000,5800000
"2205","SWI",314.04,"M",68.18,"M",5.87,"M",-1.99,8.61,314040000,68180000,5870000
"2206","SWK",160.89,"M",160.46,"M",3.17,"M",19.36,1.97,160890000,160460000,3170000
"2207","SWM",31.34,"M",30.75,"M",558976,NA,-37.77,1.82,31340000,30750000,558976
"2208","SWN",672.77,"M",527.88,"M",39.78,"M",-16.98,7.54,672770000,527880000,39780000
"2209","SWT",NA,NA,NA,NA,1.22,"M",29.72,NA,NA,NA,1220000
"2210","SWX",56.83,"M",56.32,"M",866907,NA,41.35,1.54,56830000,56320000,866907
"2211","SXC",82.77,"M",82.24,"M",2.29,"M",-22.76,2.79,82770000,82240000,2290000
"2212","SXI",12.38,"M",12.05,"M",161178,NA,26.63,1.34,12380000,12050000,161178
"2213","SXT",42.42,"M",42.04,"M",760259,NA,-32.55,1.81,42420000,42040000,760259
"2214","SYF",584,"M",581.75,"M",15.78,"M",46.37,2.71,5.84e+08,581750000,15780000
"2215","SYF.PRA",NA,NA,NA,NA,159883,NA,-12.54,NA,NA,NA,159883
"2216","SYK",376.2,"M",347.93,"M",2.72,"M",18.47,0.78,376200000,347930000,2720000
"2217","SYX",37.41,"M",13.34,"M",191062,NA,19.09,1.43,37410000,13340000,191062
"2218","SYY",510.41,"M",508.55,"M",7.14,"M",-3.44,1.4,510410000,508550000,7140000
"2219","T",7.13,"B",7.12,"B",123.91,"M",9.11,1.74,7.13e+09,7.12e+09,123910000
"2220","T.PRA",NA,NA,NA,NA,21758,NA,155.86,NA,NA,NA,21758
"2221","T.PRC",70,"M",NA,NA,287296,NA,36.84,NA,7e+07,NA,287296
"2222","TAC",274.2,"M",266.77,"M",1.49,"M",37.99,0.56,274200000,266770000,1490000
"2223","TACA",23,"M",NA,NA,118026,NA,159.57,NA,2.3e+07,NA,118026
"2224","TACA.U",20,"M",NA,NA,3768,NA,-17.33,NA,2e+07,NA,3768
"2225","TAK",3.15,"B",3.13,"B",5.88,"M",-4.96,0.19,3.15e+09,3.13e+09,5880000
"2226","TAL",399.5,"M",399.41,"M",12.64,"M",10.69,3.16,399500000,399410000,12640000
"2227","TALO",81.28,"M",26.28,"M",2.78,"M",4.15,10.57,81280000,26280000,2780000
"2228","TAP",200.4,"M",176.6,"M",13.22,"M",27.19,7.49,200400000,176600000,13220000
"2229","TAP.A",NA,NA,17232,NA,1219,NA,8.74,7.07,NA,17232,1219
"2230","TARO",38.26,"M",8.76,"M",178942,NA,46.15,2.04,38260000,8760000,178942
"2231","TBA",102.4,"M",NA,NA,146573,NA,27.19,NA,102400000,NA,146573
"2232","TBB",NA,NA,NA,NA,9427,NA,-80.51,NA,NA,NA,9427
"2233","TBC",NA,NA,NA,NA,311816,NA,7.3,NA,NA,NA,311816
"2234","TBI",35.49,"M",34.58,"M",603828,NA,-15.89,1.75,35490000,34580000,603828
"2235","TCI",8.72,"M",1.33,"M",15634,NA,36.27,1.18,8720000,1330000,15634
"2236","TCP",71.31,"M",53.5,"M",1.02,"M",41.13,1.91,71310000,53500000,1020000
"2237","TCS",50.49,"M",28.78,"M",3.54,"M",-11.85,12.31,50490000,28780000,3540000
"2238","TD",1.82,"B",1.81,"B",6.71,"M",8.87,0.37,1.82e+09,1.81e+09,6710000
"2239","TDA",NA,NA,NA,NA,10112,NA,-9.21,NA,NA,NA,10112
"2240","TDC",109.3,"M",106.12,"M",8.92,"M",-46.18,8.41,109300000,106120000,8920000
"2241","TDE",NA,NA,NA,NA,8777,NA,-21.18,NA,NA,NA,8777
"2242","TDG",54.69,"M",51.39,"M",1.91,"M",-4.23,3.71,54690000,51390000,1910000
"2243","TDI",NA,NA,NA,NA,15478,NA,-11.14,NA,NA,NA,15478
"2244","TDJ",NA,NA,NA,NA,5194,NA,-7.32,NA,NA,NA,5194
"2245","TDOC",150.28,"M",127.68,"M",11.16,"M",-4.92,8.74,150280000,127680000,11160000
"2246","TDS",107.08,"M",100.06,"M",2.47,"M",6.4,2.46,107080000,100060000,2470000
"2247","TDW",40.36,"M",38.48,"M",1,"M",1.21,2.61,40360000,38480000,1e+06
"2248","TDY",36.95,"M",36.37,"M",1.89,"M",8.69,5.2,36950000,36370000,1890000
"2249","TECK",522.8,"M",520.76,"M",8.03,"M",-20.74,1.54,522800000,520760000,8030000
"2250","TEF",5.53,"B",5.45,"B",4.86,"M",-1.81,0.09,5.53e+09,5.45e+09,4860000
"2251","TEL",331.05,"M",330.11,"M",2.05,"M",-13.65,0.62,331050000,330110000,2050000
"2252","TEN",61.12,"M",59.23,"M",3.6,"M",-9.25,6.08,61120000,59230000,3600000
"2253","TEO",125.61,"M",125.6,"M",1.76,"M",4.87,1.4,125610000,125600000,1760000
"2254","TEVA",1.1,"B",1.1,"B",34.47,"M",12.57,3.14,1.1e+09,1.1e+09,34470000
"2255","TEX",69.4,"M",66.33,"M",1.29,"M",-32.91,1.94,69400000,66330000,1290000
"2256","TFC",1.35,"B",1.34,"B",13.01,"M",37.87,0.97,1.35e+09,1.34e+09,13010000
"2257","TFC.PRF",20,"M",NA,NA,5324,NA,-43.32,NA,2e+07,NA,5324
"2258","TFC.PRG",NA,NA,NA,NA,4767,NA,-42.77,NA,NA,NA,4767
"2259","TFC.PRH",NA,NA,NA,NA,9450,NA,70.64,NA,NA,NA,9450
"2260","TFC.PRI",NA,NA,NA,NA,2261,NA,-52.13,NA,NA,NA,2261
"2261","TFC.PRO",23,"M",NA,NA,272185,NA,-24.19,NA,2.3e+07,NA,272185
"2262","TFC.PRR",37,"M",NA,NA,26240,NA,-5.38,NA,3.7e+07,NA,26240
"2263","TFII",93.4,"M",83.29,"M",754557,NA,167.89,0.91,93400000,83290000,754557
"2264","TFX",46.57,"M",46.37,"M",524386,NA,-8.1,1.13,46570000,46370000,524386
"2265","TG",33.5,"M",28.92,"M",757329,NA,-6.17,2.62,33500000,28920000,757329
"2266","TGH",50.5,"M",45.94,"M",1.1,"M",2.37,2.39,50500000,45940000,1100000
"2267","TGI",52.11,"M",54.19,"M",1.97,"M",7.67,3.64,52110000,54190000,1970000
"2268","TGNA",219.24,"M",218.23,"M",7.37,"M",15.21,3.38,219240000,218230000,7370000
"2269","TGP",86.95,"M",50.59,"M",139529,NA,-18.54,0.28,86950000,50590000,139529
"2270","TGP.PRA",NA,NA,NA,NA,16380,NA,261.91,NA,NA,NA,16380
"2271","TGP.PRB",NA,NA,NA,NA,67322,NA,475.3,NA,NA,NA,67322
"2272","TGS",77.86,"M",69.8,"M",551206,NA,-16.28,0.79,77860000,69800000,551206
"2273","TGT",500.77,"M",499.2,"M",5.26,"M",0.91,1.05,500770000,499200000,5260000
"2274","THC",106.2,"M",104.34,"M",3.86,"M",-5.81,3.7,106200000,104340000,3860000
"2275","THG",36.39,"M",36.07,"M",390463,NA,28.43,1.08,36390000,36070000,390463
"2276","THO",55.2,"M",52.99,"M",4.8,"M",1.83,9.06,55200000,52990000,4800000
"2277","THR",33.2,"M",32.44,"M",314827,NA,-5.18,0.97,33200000,32440000,314827
"2278","THS",56.51,"M",55.41,"M",5.13,"M",14.83,9.25,56510000,55410000,5130000
"2279","TIMB",484.16,"M",483.02,"M",663119,NA,13.36,0.14,484160000,483020000,663119
"2280","TINV",27.6,"M",NA,NA,31881,NA,-33.3,NA,27600000,NA,31881
"2281","TISI",30.63,"M",29.47,"M",1.08,"M",-1.81,3.66,30630000,29470000,1080000
"2282","TJX",1.2,"B",1.2,"B",11,"M",11.86,0.92,1.2e+09,1.2e+09,1.1e+07
"2283","TK",101.11,"M",68.24,"M",3.22,"M",5.66,4.71,101110000,68240000,3220000
"2284","TKC",NA,NA,873.15,"M",364894,NA,-23.19,0.04,NA,873150000,364894
"2285","TKR",75.71,"M",66.67,"M",1.27,"M",41.67,1.91,75710000,66670000,1270000
"2286","TLK",NA,NA,990.5,"M",858484,NA,-7.35,0.09,NA,990500000,858484
"2287","TLYS",22.47,"M",22,"M",548807,NA,6.4,2.49,22470000,2.2e+07,548807
"2288","TM",NA,NA,1.4,"B",1.29,"M",34.14,0.09,NA,1.4e+09,1290000
"2289","TME",670.67,"M",661.98,"M",71.78,"M",-4.83,10.84,670670000,661980000,71780000
"2290","TMHC",129.94,"M",125.45,"M",3.83,"M",-0.49,3.06,129940000,125450000,3830000
"2291","TMO",396.34,"M",395.56,"M",2.85,"M",-3.32,0.72,396340000,395560000,2850000
"2292","TMST",45.15,"M",36,"M",3.63,"M",3.77,10.09,45150000,3.6e+07,3630000
"2293","TMX",132.11,"M",131.9,"M",1.69,"M",0.74,1.28,132110000,131900000,1690000
"2294","TNC",18.47,"M",18.15,"M",230948,NA,-3.44,1.27,18470000,18150000,230948
"2295","TNET",65.99,"M",39.76,"M",1.54,"M",-12.97,3.87,65990000,39760000,1540000
"2296","TNK",33.74,"M",24.77,"M",1.36,"M",-0.38,5.48,33740000,24770000,1360000
"2297","TNP",18.78,"M",12.54,"M",268665,NA,11.42,2.14,18780000,12540000,268665
"2298","TNP.PRD",NA,NA,NA,NA,4212,NA,33.67,NA,NA,NA,4212
"2299","TNP.PRE",NA,NA,NA,NA,5020,NA,21.4,NA,NA,NA,5020
"2300","TNP.PRF",NA,NA,NA,NA,494,NA,-67.63,NA,NA,NA,494
"2301","TOL",122.82,"M",111.78,"M",4.53,"M",-16.14,4.06,122820000,111780000,4530000
"2302","TOT",2.63,"B",2.61,"B",4.89,"M",9.75,0.19,2.63e+09,2.61e+09,4890000
"2303","TPB",19.1,"M",17.25,"M",1.13,"M",8.32,6.57,19100000,17250000,1130000
"2304","TPC",50.83,"M",43.56,"M",2.59,"M",-20.71,5.93,50830000,43560000,2590000
"2305","TPGY",35,"M",34.9,"M",1.17,"M",38.87,3.35,3.5e+07,34900000,1170000
"2306","TPH",119.2,"M",116.79,"M",7.87,"M",-3.95,6.74,119200000,116790000,7870000
"2307","TPL",7.76,"M",7.74,"M",165276,NA,9.05,2.14,7760000,7740000,165276
"2308","TPR",277.84,"M",276.25,"M",8.04,"M",15.45,2.91,277840000,276250000,8040000
"2309","TPRE",95.58,"M",79.68,"M",1.09,"M",10.51,1.37,95580000,79680000,1090000
"2310","TPVY",NA,NA,NA,NA,4168,NA,-15.23,NA,NA,NA,4168
"2311","TPX",205.35,"M",200.89,"M",8.08,"M",3.42,4.02,205350000,200890000,8080000
"2312","TR",39.34,"M",16.11,"M",3.96,"M",-21.03,24.56,39340000,16110000,3960000
