"","Ticker","SharesOutstanding","SO_Units","PublicFloat","PF_Units","SharesSoldShort","SSS_Units","ChangefromLast","PercentofFloat","Shares_Outstanding","Public_Float","Shares_Sold_Short"
"4770","NGHCP",2.57,"M",NA,NA,499,NA,-74.57,NA,2570000,NA,499
"4771","NGHCZ",NA,NA,NA,NA,401,NA,-60.69,NA,NA,NA,401
"4772","NGM",73.65,"M",18.05,"M",1.75,"M",-38.29,9.71,73650000,18050000,1750000
"4773","NGMS",NA,NA,4.82,"M",31741,NA,-89.57,0.66,NA,4820000,31741
"4774","NH",111.02,"M",38.25,"M",2.66,"M",-22.48,6.96,111020000,38250000,2660000
"4775","NHIC",17.25,"M",17.25,"M",9381,NA,334.91,0.05,17250000,17250000,9381
"4776","NHICU",15,"M",14.9,"M",1749,NA,2.64,0.01,1.5e+07,14900000,1749
"4777","NHICW",NA,NA,NA,NA,6676,NA,270.07,NA,NA,NA,6676
"4778","NHLD",13.77,"M",7.88,"M",66008,NA,62.61,0.84,13770000,7880000,66008
"4779","NHLDW",NA,NA,NA,NA,4728,NA,-43.26,NA,NA,NA,4728
"4780","NHTC",11.42,"M",6.95,"M",32172,NA,-3.62,0.46,11420000,6950000,32172
"4781","NICE",62.73,"M",62.68,"M",1.01,"M",4.6,1.61,62730000,62680000,1010000
"4782","NICK",7.8,"M",7.14,"M",38610,NA,-1.61,0.54,7800000,7140000,38610
"4783","NISN",17.62,"M",7.31,"M",520381,NA,7.06,7.12,17620000,7310000,520381
"4784","NIU",65.13,"M",64.58,"M",1.89,"M",8.12,2.93,65130000,64580000,1890000
"4785","NK",108.6,"M",34.58,"M",6.94,"M",11.77,20.08,108600000,34580000,6940000
"4786","NKLA",384.09,"M",147.32,"M",52.61,"M",-3.36,35.71,384090000,147320000,52610000
"4787","NKSH",6.48,"M",6.32,"M",68158,NA,-2.73,1.08,6480000,6320000,68158
"4788","NKTR",179.4,"M",176.76,"M",23.97,"M",-0.94,13.56,179400000,176760000,23970000
"4789","NKTX",32.6,"M",17.36,"M",1.47,"M",-4.99,8.5,32600000,17360000,1470000
"4790","NLOK",591.87,"M",584.71,"M",21.35,"M",-0.07,3.65,591870000,584710000,21350000
"4791","NLTX",41.93,"M",33.43,"M",3.03,"M",1.09,9.06,41930000,33430000,3030000
"4792","NMCI",32.45,"M",20.77,"M",92409,NA,138.63,0.44,32450000,20770000,92409
"4793","NMFC",96.83,"M",85.49,"M",989644,NA,-1.36,1.16,96830000,85490000,989644
"4794","NMFCL",NA,NA,NA,NA,7997,NA,-2.05,NA,NA,NA,7997
"4795","NMIH",84.81,"M",83.32,"M",3.08,"M",-0.67,3.69,84810000,83320000,3080000
"4796","NMMC",13.23,"M",NA,NA,25480,NA,41.14,NA,13230000,NA,25480
"4797","NMMCU",13.23,"M",13.13,"M",3148,NA,10.03,0.02,13230000,13130000,3148
"4798","NMMCW",NA,NA,NA,NA,2052,NA,-77.87,NA,NA,NA,2052
"4799","NMRD",22.91,"M",8.78,"M",123723,NA,3.87,1.41,22910000,8780000,123723
"4800","NMRK",159.08,"M",151.69,"M",2.28,"M",-9.12,1.5,159080000,151690000,2280000
"4801","NMTR",203.4,"M",187.45,"M",6.14,"M",36.2,3.28,203400000,187450000,6140000
"4802","NNBR",42.31,"M",41.41,"M",1.53,"M",-2.16,3.7,42310000,41410000,1530000
"4803","NNDM",207.1,"M",46.03,"M",16.64,"M",27.17,36.15,207100000,46030000,16640000
"4804","NNOX",46.29,"M",32.1,"M",2.87,"M",8.43,8.94,46290000,32100000,2870000
"4805","NOACU",23,"M",21,"M",9907,NA,298.51,0.05,2.3e+07,2.1e+07,9907
"4806","NODK",21.47,"M",7.29,"M",60807,NA,-3.65,0.83,21470000,7290000,60807
"4807","NOVN",141.51,"M",131.45,"M",5.89,"M",-1.83,4.48,141510000,131450000,5890000
"4808","NOVS",12.65,"M",11.3,"M",423144,NA,96.03,3.75,12650000,11300000,423144
"4809","NOVSU",10,"M",NA,NA,174,NA,-90.49,NA,1e+07,NA,174
"4810","NOVSW",NA,NA,NA,NA,28275,NA,-0.9,NA,NA,NA,28275
"4811","NOVT",35.16,"M",34.19,"M",466393,NA,6.42,1.36,35160000,34190000,466393
"4812","NPA",NA,NA,23,"M",557983,NA,-40.93,2.43,NA,2.3e+07,557983
"4813","NPAUU",NA,NA,NA,NA,679,NA,-87.79,NA,NA,NA,679
"4814","NPAWW",NA,NA,NA,NA,76122,NA,-48.19,NA,NA,NA,76122
"4815","NRBO",22.17,"M",6.3,"M",139859,NA,2.53,2.22,22170000,6300000,139859
"4816","NRC",25.24,"M",13.39,"M",280140,NA,0.09,2.09,25240000,13390000,280140
"4817","NRIM",6.23,"M",6.1,"M",90208,NA,69.05,1.48,6230000,6100000,90208
"4818","NRIX",38.86,"M",20.17,"M",1.82,"M",1.98,9.01,38860000,20170000,1820000
"4819","NSEC",NA,NA,1.08,"M",886,NA,-1.88,0.08,NA,1080000,886
"4820","NSIT",35.1,"M",34.43,"M",2.02,"M",-2.22,5.87,35100000,34430000,2020000
"4821","NSSC",18.35,"M",14.35,"M",720614,NA,3.89,5.02,18350000,14350000,720614
"4822","NSTG",44.07,"M",43.81,"M",3.72,"M",-4.87,8.48,44070000,43810000,3720000
"4823","NSYS",2.66,"M",1.18,"M",9683,NA,-21.94,0.82,2660000,1180000,9683
"4824","NTAP",223.38,"M",222.7,"M",10.61,"M",-1.89,4.76,223380000,222700000,10610000
"4825","NTCT",72.46,"M",70.91,"M",4.69,"M",-3.38,6.61,72460000,70910000,4690000
"4826","NTEC",3.95,"M",3.6,"M",490548,NA,283.77,13.61,3950000,3600000,490548
"4827","NTES",691.02,"M",691.02,"M",7.38,"M",21.02,1.07,691020000,691020000,7380000
"4828","NTGR",29.9,"M",29.11,"M",3.42,"M",0.23,11.76,29900000,29110000,3420000
"4829","NTIC",9.1,"M",7.59,"M",7451,NA,14.17,0.1,9100000,7590000,7451
"4830","NTLA",59.08,"M",49.43,"M",9.67,"M",-4.7,19.57,59080000,49430000,9670000
"4831","NTNX",190.08,"M",187.21,"M",5.7,"M",9.76,3.05,190080000,187210000,5700000
"4832","NTRA",85.37,"M",78.38,"M",5.02,"M",-0.78,6.4,85370000,78380000,5020000
"4833","NTRS",208.29,"M",204.24,"M",2.8,"M",7.82,1.37,208290000,204240000,2800000
"4834","NTRSO",NA,NA,NA,NA,7352,NA,-33.08,NA,NA,NA,7352
"4835","NTUS",33.87,"M",33.22,"M",797360,NA,-16.3,2.4,33870000,33220000,797360
"4836","NTWK",11.64,"M",9.93,"M",51662,NA,79.67,0.52,11640000,9930000,51662
"4837","NUAN",284.9,"M",282.73,"M",27.36,"M",10.73,9.68,284900000,282730000,27360000
"4838","NURO",1.45,"M",3.75,"M",132309,NA,-25.96,3.53,1450000,3750000,132309
"4839","NUVA",51.28,"M",50.8,"M",3.96,"M",-10.42,7.8,51280000,50800000,3960000
"4840","NUZE",14.9,"M",8.6,"M",28554,NA,-14.11,0.33,14900000,8600000,28554
"4841","NVAX",61.28,"M",63.05,"M",6.97,"M",-4.86,11.06,61280000,63050000,6970000
"4842","NVCN",22.65,"M",21.39,"M",1.19,"M",37.99,5.55,22650000,21390000,1190000
"4843","NVCR",101.8,"M",86.03,"M",5.24,"M",-2.42,6.09,101800000,86030000,5240000
"4844","NVDA",619,"M",593.24,"M",7.45,"M",15.71,1.26,6.19e+08,593240000,7450000
"4845","NVEC",4.83,"M",4.75,"M",130815,NA,4.6,2.76,4830000,4750000,130815
"4846","NVEE",13.25,"M",9.7,"M",755254,NA,-9.21,7.78,13250000,9700000,755254
"4847","NVFY",5.56,"M",3.45,"M",13509,NA,-45.82,0.39,5560000,3450000,13509
"4848","NVIV",16.67,"M",17.9,"M",1.55,"M",84.46,8.65,16670000,17900000,1550000
"4849","NVMI",28.24,"M",27.71,"M",456758,NA,28.06,1.65,28240000,27710000,456758
"4850","NWBI",127.02,"M",120.09,"M",2.63,"M",3.42,2.19,127020000,120090000,2630000
"4851","NWE",50.58,"M",49.81,"M",979673,NA,0.54,1.97,50580000,49810000,979673
"4852","NWFL",8.23,"M",7.39,"M",51513,NA,-9.15,0.7,8230000,7390000,51513
"4853","NWL",424.3,"M",420.82,"M",10.33,"M",-1.18,2.45,424300000,420820000,10330000
"4854","NWLI",3.44,"M",3.41,"M",27031,NA,-4.23,0.79,3440000,3410000,27031
"4855","NWPX",9.81,"M",9.52,"M",124362,NA,-4.09,1.31,9810000,9520000,124362
"4856","NWS",199.63,"M",111.12,"M",1.18,"M",7.97,1.06,199630000,111120000,1180000
"4857","NWSA",390.95,"M",388.6,"M",6.67,"M",5.08,1.72,390950000,388600000,6670000
"4858","NXGN",66.73,"M",54.09,"M",1.31,"M",-0.8,2.41,66730000,54090000,1310000
"4859","NXPI",279.75,"M",278.47,"M",5.66,"M",1.2,2.03,279750000,278470000,5660000
"4860","NXST",44.05,"M",42.3,"M",3.21,"M",-1.92,7.6,44050000,42300000,3210000
"4861","NXTC",27.55,"M",17.32,"M",720798,NA,-22.08,4.16,27550000,17320000,720798
"4862","NXTD",35.01,"M",32.22,"M",2.88,"M",-45.13,8.95,35010000,32220000,2880000
"4863","NYMT",377.74,"M",375.22,"M",5.86,"M",-18.59,1.56,377740000,375220000,5860000
"4864","NYMTM",7.41,"M",NA,NA,9066,NA,52.42,NA,7410000,NA,9066
"4865","NYMTN",6.12,"M",NA,NA,3905,NA,-6.38,NA,6120000,NA,3905
"4866","NYMTO",4.18,"M",NA,NA,2785,NA,-50.58,NA,4180000,NA,2785
"4867","NYMTP",3.16,"M",NA,NA,7628,NA,174.78,NA,3160000,NA,7628
"4868","NYMX",77.21,"M",44.54,"M",3.65,"M",-1,8.18,77210000,44540000,3650000
"4869","OAS",20,"M",NA,NA,14702,NA,122.69,NA,2e+07,NA,14702
"4870","OBAS",NA,NA,5.06,"M",344,NA,138.89,0.01,NA,5060000,344
"4871","OBCI",9.46,"M",3.62,"M",178050,NA,-9.96,4.91,9460000,3620000,178050
"4872","OBLN",7.77,"M",6.18,"M",165565,NA,-59.29,2.68,7770000,6180000,165565
"4873","OBNK",23.51,"M",21.4,"M",171756,NA,-8.15,0.8,23510000,21400000,171756
"4874","OBSV",55.02,"M",35.81,"M",1.24,"M",8.6,3.45,55020000,35810000,1240000
"4875","OCC",7.54,"M",4.82,"M",30381,NA,179.67,0.63,7540000,4820000,30381
"4876","OCCIP",NA,NA,NA,NA,1875,NA,3.88,NA,NA,NA,1875
"4877","OCFC",60.36,"M",58.86,"M",786891,NA,-3.19,1.34,60360000,58860000,786891
"4878","OCFCP",2.29,"M",NA,NA,981,NA,-49.33,NA,2290000,NA,981
"4879","OCG",20.26,"M",10.33,"M",47032,NA,-29.97,0.46,20260000,10330000,47032
"4880","OCGN",162.03,"M",156.63,"M",14.8,"M",-16.17,9.45,162030000,156630000,14800000
"4881","OCSL",140.96,"M",122.03,"M",1.34,"M",8.91,1.1,140960000,122030000,1340000
"4882","OCUL",71.58,"M",70.32,"M",5.4,"M",-7.44,7.68,71580000,70320000,5400000
"4883","OCUP",10.84,"M",10.47,"M",11919,NA,-74.15,0.11,10840000,10470000,11919
"4884","ODFL",117.33,"M",104.22,"M",1.74,"M",4.35,1.66,117330000,104220000,1740000
"4885","ODP",52.67,"M",51.54,"M",2.53,"M",-27.28,4.91,52670000,51540000,2530000
"4886","ODT",38.53,"M",24.8,"M",4.08,"M",0.76,16.46,38530000,24800000,4080000
"4887","OEG",30.42,"M",40.97,"M",1.17,"M",124.2,2.85,30420000,40970000,1170000
"4888","OESX",30.72,"M",27.22,"M",1.28,"M",31.71,4.71,30720000,27220000,1280000
"4889","OFED",5.6,"M",1.2,"M",11305,NA,-29.61,0.94,5600000,1200000,11305
"4890","OFIX",19.33,"M",18.59,"M",381609,NA,-4.56,2.05,19330000,18590000,381609
"4891","OFLX",10.09,"M",2.88,"M",311680,NA,0.37,10.81,10090000,2880000,311680
"4892","OFS",13.41,"M",13.32,"M",34935,NA,-22.97,0.26,13410000,13320000,34935
"4893","OFSSG",1,"M",NA,NA,15,NA,-85,NA,1e+06,NA,15
"4894","OFSSI",2.17,"M",NA,NA,644,NA,0,NA,2170000,NA,644
"4895","OFSSL",2,"M",NA,NA,631,NA,11.68,NA,2e+06,NA,631
"4896","OFSSZ",NA,NA,NA,NA,30,NA,114.29,NA,NA,NA,30
"4897","OGI",232.11,"M",230.9,"M",9.11,"M",-1.61,3.94,232110000,230900000,9110000
"4898","OIIM",27.05,"M",NA,NA,446650,NA,37.22,NA,27050000,NA,446650
"4899","OKTA",119.96,"M",119.92,"M",5.44,"M",-5.98,4.54,119960000,119920000,5440000
"4900","OLB",6.16,"M",2.1,"M",48441,NA,70.03,2.31,6160000,2100000,48441
"4901","OLED",47.1,"M",42.92,"M",957717,NA,9.12,2.23,47100000,42920000,957717
"4902","OLLI",65.42,"M",56.76,"M",12.19,"M",-4.18,21.48,65420000,56760000,12190000
"4903","OLMA",38.52,"M",33.4,"M",406818,NA,-42.78,1.22,38520000,33400000,406818
"4904","OM",42.7,"M",34.84,"M",1.07,"M",-17.03,3.06,42700000,34840000,1070000
"4905","OMAB",NA,NA,42.47,"M",117692,NA,21.79,0.28,NA,42470000,117692
"4906","OMCL",42.31,"M",41.56,"M",1.78,"M",-4.81,4.28,42310000,41560000,1780000
"4907","OMEG",12,"M",NA,NA,3402,NA,NA,NA,1.2e+07,NA,3402
"4908","OMER",61.65,"M",58.94,"M",12.36,"M",-1.13,20.97,61650000,58940000,12360000
"4909","OMEX",12.21,"M",9.26,"M",1.24,"M",-1.53,13.43,12210000,9260000,1240000
"4910","OMP",20.06,"M",10.76,"M",142720,NA,-11.03,1.33,20060000,10760000,142720
"4911","ON",410.82,"M",405.54,"M",34.89,"M",12.23,8.6,410820000,405540000,34890000
"4912","ONB",165.37,"M",162.81,"M",3.96,"M",8.28,2.43,165370000,162810000,3960000
"4913","ONCR",22.62,"M",14.88,"M",336803,NA,1.62,2.26,22620000,14880000,336803
"4914","ONCS",35.7,"M",15.46,"M",832688,NA,5.4,5.39,35700000,15460000,832688
"4915","ONCT",46.27,"M",39.15,"M",160794,NA,-21.44,0.41,46270000,39150000,160794
"4916","ONCY",43.3,"M",42.62,"M",1.96,"M",-0.63,4.61,43300000,42620000,1960000
"4917","ONDS",26.53,"M",18.57,"M",22480,NA,-31.8,0.12,26530000,18570000,22480
"4918","ONEM",133.01,"M",82.45,"M",8.77,"M",-1.39,10.64,133010000,82450000,8770000
"4919","ONEW",10.87,"M",8.25,"M",320370,NA,3.52,3.88,10870000,8250000,320370
"4920","ONTX",206.69,"M",190.21,"M",14.45,"M",1.68,7.6,206690000,190210000,14450000
"4921","ONTXW",NA,NA,NA,NA,13311,NA,343.85,NA,NA,NA,13311
"4922","ONVO",7.12,"M",6.98,"M",337185,NA,-7.93,4.83,7120000,6980000,337185
"4923","OPBK",15.1,"M",11.91,"M",82967,NA,-3.57,0.7,15100000,11910000,82967
"4924","OPCH",186.76,"M",71.41,"M",1.55,"M",5.08,2.17,186760000,71410000,1550000
"4925","OPEN",544.42,"M",382.64,"M",9.34,"M",66.91,2.44,544420000,382640000,9340000
"4926","OPENW",NA,NA,NA,NA,33101,NA,-37.47,NA,NA,NA,33101
"4927","OPGN",20.16,"M",20.12,"M",1.62,"M",-37.33,8.03,20160000,20120000,1620000
"4928","OPHC",2.95,"M",1.69,"M",8461,NA,-44.2,0.5,2950000,1690000,8461
"4929","OPI",48.32,"M",46.96,"M",1.79,"M",-2.49,3.81,48320000,46960000,1790000
"4930","OPINI",NA,NA,NA,NA,4240,NA,-31.92,NA,NA,NA,4240
"4931","OPINL",6.48,"M",NA,NA,12190,NA,356.9,NA,6480000,NA,12190
"4932","OPK",670,"M",404.72,"M",104.77,"M",-9.08,25.89,6.7e+08,404720000,104770000
"4933","OPNT",4.26,"M",3.97,"M",6359,NA,-30.62,0.16,4260000,3970000,6359
"4934","OPOF",5.22,"M",4.44,"M",1098,NA,-53.69,0.02,5220000,4440000,1098
"4935","OPRA",115.05,"M",NA,NA,674468,NA,-9.31,NA,115050000,NA,674468
"4936","OPRT",27.61,"M",16.18,"M",178338,NA,-14.21,1.1,27610000,16180000,178338
"4937","OPRX",15.11,"M",12.53,"M",988890,NA,7.1,7.89,15110000,12530000,988890
"4938","OPT",42.21,"M",NA,NA,37095,NA,-18.24,NA,42210000,NA,37095
"4939","OPTN",51.99,"M",30.07,"M",5.41,"M",1.04,17.97,51990000,30070000,5410000
"4940","OPTT",30.8,"M",30.68,"M",1.74,"M",-6.07,5.66,30800000,30680000,1740000
"4941","ORBC",78.01,"M",73.35,"M",1.74,"M",-20.2,2.38,78010000,73350000,1740000
"4942","ORGO",125.29,"M",26.63,"M",980805,NA,-10.92,3.68,125290000,26630000,980805
"4943","ORGS",24.16,"M",20.86,"M",332879,NA,-2.71,1.6,24160000,20860000,332879
"4944","ORIC",35.88,"M",28.09,"M",2.85,"M",4.78,10.13,35880000,28090000,2850000
"4945","ORLY",72.45,"M",71.3,"M",1.38,"M",26.67,1.94,72450000,71300000,1380000
"4946","ORMP",26.66,"M",21.29,"M",807707,NA,-14.65,3.79,26660000,21290000,807707
"4947","ORPH",34.7,"M",NA,NA,4389,NA,2030.58,NA,34700000,NA,4389
"4948","ORRF",11.2,"M",10.74,"M",71930,NA,-2.77,0.67,11200000,10740000,71930
"4949","ORTX",97.58,"M",84.01,"M",2.89,"M",36.47,3.44,97580000,84010000,2890000
"4950","OSBC",29.36,"M",27.33,"M",209605,NA,-18.61,0.77,29360000,27330000,209605
"4951","OSIS",17.92,"M",16.61,"M",980648,NA,1.2,5.9,17920000,16610000,980648
"4952","OSMT",63.78,"M",14.45,"M",2.15,"M",75.1,14.88,63780000,14450000,2150000
"4953","OSN",6.6,"M",NA,NA,6074,NA,-38.53,NA,6600000,NA,6074
"4954","OSPN",40.36,"M",34.85,"M",1.8,"M",1.84,5.18,40360000,34850000,1800000
"4955","OSS",16.62,"M",11.8,"M",105669,NA,16.44,0.9,16620000,11800000,105669
"4956","OSTK",42.8,"M",42.26,"M",6.42,"M",-10.73,15.2,42800000,42260000,6420000
"4957","OSUR",71.73,"M",71.06,"M",7.35,"M",10.24,10.34,71730000,71060000,7350000
"4958","OSW",61.22,"M",43.15,"M",6.78,"M",-4.4,15.71,61220000,43150000,6780000
"4959","OTEL",3.42,"M",1.57,"M",2762,NA,3.48,0.18,3420000,1570000,2762
"4960","OTEX",272.38,"M",267.81,"M",4.65,"M",13.19,1.74,272380000,267810000,4650000
"4961","OTIC",48.23,"M",43.73,"M",1.14,"M",17.06,2.61,48230000,43730000,1140000
"4962","OTLK",127.18,"M",54.43,"M",1.57,"M",-20.11,2.88,127180000,54430000,1570000
"4963","OTLKW",NA,NA,NA,NA,1611,NA,981.21,NA,NA,NA,1611
"4964","OTRA",10.63,"M",NA,NA,10109,NA,202080,NA,10630000,NA,10109
"4965","OTRAU",10.45,"M",NA,NA,2045,NA,183.24,NA,10450000,NA,2045
"4966","OTRAW",NA,NA,NA,NA,5029,NA,263.63,NA,NA,NA,5029
"4967","OTRK",17.42,"M",7.41,"M",3.16,"M",0.77,42.56,17420000,7410000,3160000
"4968","OTRKP",1.96,"M",NA,NA,1834,NA,36580,NA,1960000,NA,1834
"4969","OTTR",40.87,"M",40.36,"M",383855,NA,1.78,0.95,40870000,40360000,383855
"4970","OVBC",4.79,"M",3.93,"M",59761,NA,6.24,1.52,4790000,3930000,59761
"4971","OVID",63.44,"M",35.97,"M",3.21,"M",-7.21,8.93,63440000,35970000,3210000
"4972","OVLY",8.22,"M",6.01,"M",41905,NA,2.9,0.7,8220000,6010000,41905
"4973","OXBR",NA,NA,3.49,"M",43824,NA,-94.27,1.25,NA,3490000,43824
"4974","OXBRW",NA,NA,NA,NA,2001,NA,-92.2,NA,NA,NA,2001
"4975","OXFD",25.58,"M",24.92,"M",142430,NA,-42.64,0.57,25580000,24920000,142430
"4976","OXLCM",NA,NA,NA,NA,2873,NA,115.69,NA,NA,NA,2873
"4977","OXLCO",2.42,"M",NA,NA,2510,NA,-36.5,NA,2420000,NA,2510
"4978","OXLCP",3.66,"M",NA,NA,400,NA,-62.26,NA,3660000,NA,400
"4979","OXSQ",49.59,"M",45.45,"M",293878,NA,17.65,0.65,49590000,45450000,293878
"4980","OXSQL",NA,NA,NA,NA,4127,NA,5.25,NA,NA,NA,4127
"4981","OXSQZ",NA,NA,NA,NA,743,NA,-72.57,NA,NA,NA,743
"4982","OYST",25.87,"M",8.87,"M",781837,NA,-6.87,8.82,25870000,8870000,781837
"4983","OZK",NA,NA,121.05,"M",8.03,"M",0.27,6.63,NA,121050000,8030000
"4984","OZON",184.18,"M",NA,NA,296992,NA,16.25,NA,184180000,NA,296992
"4985","PAA",728.1,"M",464.36,"M",22.7,"M",-0.23,4.89,728100000,464360000,22700000
"4986","PAAS",210.17,"M",205.85,"M",3.25,"M",16.24,1.58,210170000,205850000,3250000
"4987","PACB",187.22,"M",174.79,"M",13.16,"M",-15.71,7.53,187220000,174790000,13160000
"4988","PACW",116.78,"M",116.16,"M",1.9,"M",21.46,1.64,116780000,116160000,1900000
"4989","PACXU",40.25,"M",NA,NA,8713,NA,NA,NA,40250000,NA,8713
"4990","PAE",92.04,"M",63.66,"M",2.02,"M",5.46,3.17,92040000,63660000,2020000
"4991","PAEWW",NA,NA,NA,NA,128,NA,-74.85,NA,NA,NA,128
"4992","PAGP",184.26,"M",181.24,"M",9.12,"M",-5.05,5.03,184260000,181240000,9120000
"4993","PAHC",20.29,"M",20.21,"M",1.13,"M",-3.24,5.58,20290000,20210000,1130000
"4994","PAIC",9.29,"M",5.96,"M",2907,NA,258.89,0.05,9290000,5960000,2907
"4995","PAICW",NA,NA,NA,NA,389,NA,-98.89,NA,NA,NA,389
"4996","PAND",29.52,"M",11.73,"M",392216,NA,17.38,3.34,29520000,11730000,392216
"4997","PANL",45.07,"M",11.17,"M",82659,NA,6.62,0.74,45070000,11170000,82659
"4998","PAQCU",23,"M",NA,NA,5884,NA,NA,NA,2.3e+07,NA,5884
"4999","PASG",52.92,"M",25.63,"M",1.9,"M",0,7.4,52920000,25630000,1900000
"5000","PATI",3.38,"M",2.21,"M",188,NA,-98.37,0.01,3380000,2210000,188
"5001","PATK",23.36,"M",21.83,"M",841483,NA,-4.21,3.85,23360000,21830000,841483
"5002","PAVM",71.9,"M",60.53,"M",4.86,"M",13.53,8.02,71900000,60530000,4860000
"5003","PAVMW",NA,NA,NA,NA,1727,NA,171.97,NA,NA,NA,1727
"5004","PAVMZ",NA,NA,NA,NA,3612,NA,-62.33,NA,NA,NA,3612
"5005","PAYA",116.7,"M",58.84,"M",3.27,"M",69.2,5.56,116700000,58840000,3270000
"5006","PAYAW",NA,NA,NA,NA,8594,NA,-13.72,NA,NA,NA,8594
"5007","PAYS",49.84,"M",30.47,"M",1.84,"M",-8.31,6.05,49840000,30470000,1840000
"5008","PAYX",360.63,"M",322.01,"M",5.73,"M",-8.32,1.78,360630000,322010000,5730000
"5009","PBCT",424.68,"M",421.29,"M",12.93,"M",0.2,3.07,424680000,421290000,12930000
"5010","PBCTP",NA,NA,NA,NA,2544,NA,29.47,NA,NA,NA,2544
"5011","PBFS",25.98,"M",11.51,"M",188395,NA,2.62,1.64,25980000,11510000,188395
"5012","PBHC",4.53,"M",2.76,"M",7493,NA,19.33,0.27,4530000,2760000,7493
"5013","PBIP",8.14,"M",6.86,"M",67768,NA,-6.45,0.99,8140000,6860000,67768
"5014","PBLA",9.65,"M",7.81,"M",77210,NA,35.83,0.99,9650000,7810000,77210
"5015","PBPB",24.21,"M",14.95,"M",650631,NA,-7.63,4.35,24210000,14950000,650631
"5016","PBTS",9.18,"M",2.81,"M",8533,NA,84.02,0.3,9180000,2810000,8533
"5017","PBYI",39.76,"M",33.71,"M",4.88,"M",-26.9,14.48,39760000,33710000,4880000
"5018","PCAR",346.6,"M",340.2,"M",4.55,"M",5.34,1.34,346600000,340200000,4550000
"5019","PCB",15.38,"M",12.07,"M",76429,NA,-0.83,0.63,15380000,12070000,76429
"5020","PCH",66.87,"M",64.45,"M",1.45,"M",-4.63,2.25,66870000,64450000,1450000
"5021","PCOM",13.23,"M",11.25,"M",25132,NA,20.44,0.22,13230000,11250000,25132
"5022","PCRX",43.44,"M",42.85,"M",6.57,"M",-6.8,15.34,43440000,42850000,6570000
"5023","PCSA",10.57,"M",3.53,"M",8439,NA,-29.86,0.24,10570000,3530000,8439
"5024","PCSB",16.63,"M",14.09,"M",135354,NA,-10.17,0.96,16630000,14090000,135354
"5025","PCTI",18.72,"M",15.82,"M",222330,NA,1.28,1.41,18720000,15820000,222330
"5026","PCTY",54.25,"M",37.56,"M",545757,NA,-11.49,1.45,54250000,37560000,545757
"5027","PCVX",50.95,"M",29.13,"M",3.05,"M",11.06,10.45,50950000,29130000,3050000
"5028","PCYG",19.53,"M",12.2,"M",180266,NA,4.8,1.48,19530000,12200000,180266
"5029","PCYO",23.87,"M",22.97,"M",408738,NA,-1.35,1.78,23870000,22970000,408738
"5030","PDCE",99.6,"M",97.67,"M",8.51,"M",-2.57,8.72,99600000,97670000,8510000
"5031","PDCO",96.5,"M",84.8,"M",9.2,"M",-2.87,10.85,96500000,84800000,9200000
"5032","PDD",679.01,"M",856.32,"M",28.16,"M",-5.42,3.29,679010000,856320000,28160000
"5033","PDEX",3.86,"M",2.77,"M",11378,NA,-15.64,0.41,3860000,2770000,11378
"5034","PDFS",36.63,"M",28.91,"M",533608,NA,7.22,1.85,36630000,28910000,533608
"5035","PDLB",17.07,"M",7.15,"M",116692,NA,-2.43,1.63,17070000,7150000,116692
"5036","PDSB",22.26,"M",17.67,"M",385048,NA,-40.66,2.18,22260000,17670000,385048
"5037","PEBK",5.79,"M",4.4,"M",40357,NA,-4.38,0.92,5790000,4400000,40357
"5038","PEBO",19.51,"M",18.87,"M",483938,NA,3.31,2.56,19510000,18870000,483938
"5039","PEGA",80.7,"M",38.66,"M",1.86,"M",-7.32,4.82,80700000,38660000,1860000
"5040","PEIX",72.32,"M",67.61,"M",6.53,"M",9.46,9.66,72320000,67610000,6530000
"5041","PENN",155.16,"M",148.45,"M",13.75,"M",7.05,9.26,155160000,148450000,13750000
"5042","PEP",1.38,"B",1.38,"B",9.44,"M",-4.17,0.69,1.38e+09,1.38e+09,9440000
"5043","PERI",33.09,"M",21.38,"M",237036,NA,-13.28,1.11,33090000,21380000,237036
"5044","PESI",12.14,"M",10.74,"M",19342,NA,35.75,0.18,12140000,10740000,19342
"5045","PETQ",25.29,"M",24.94,"M",4.61,"M",-2.34,18.49,25290000,24940000,4610000
"5046","PETS",20.27,"M",19.5,"M",6.33,"M",-5.48,32.47,20270000,19500000,6330000
"5047","PETZ",45.85,"M",11.97,"M",39841,NA,2.81,0.33,45850000,11970000,39841
"5048","PFBC",14.9,"M",13.46,"M",549337,NA,-4.06,4.08,14900000,13460000,549337
"5049","PFBI",14.67,"M",11.47,"M",78175,NA,-10.03,0.68,14670000,11470000,78175
"5050","PFC",37.3,"M",36.62,"M",353256,NA,11.47,0.96,37300000,36620000,353256
"5051","PFG",274.73,"M",273.31,"M",2.12,"M",-1.4,0.78,274730000,273310000,2120000
"5052","PFHD",13.49,"M",12.57,"M",75033,NA,-4.75,0.6,13490000,12570000,75033
"5053","PFIE",47.96,"M",30.15,"M",26574,NA,275.92,0.09,47960000,30150000,26574
"5054","PFIN",3.15,"M",1.46,"M",5598,NA,30.64,0.38,3150000,1460000,5598
"5055","PFIS",7.22,"M",6.83,"M",40005,NA,-10.59,0.59,7220000,6830000,40005
"5056","PFLT",38.77,"M",38.15,"M",301527,NA,47.95,0.79,38770000,38150000,301527
