"","Ticker","SharesOutstanding","SO_Units","PublicFloat","PF_Units","SharesSoldShort","SSS_Units","ChangefromLast","PercentofFloat","Shares_Outstanding","Public_Float","Shares_Sold_Short"
"5477","TANNL",NA,NA,NA,NA,6121,NA,-55.29,NA,NA,NA,6121
"5478","TANNZ",NA,NA,NA,NA,322,NA,-63.49,NA,NA,NA,322
"5479","TAOP",9.53,"M",5.94,"M",164824,NA,-12.05,2.78,9530000,5940000,164824
"5480","TARA",11.23,"M",9.48,"M",306841,NA,-10.64,3.24,11230000,9480000,306841
"5481","TARS",20.52,"M",8.7,"M",371142,NA,-3.25,4.27,20520000,8700000,371142
"5482","TAST",53.34,"M",33.64,"M",1.11,"M",-2.43,3.31,53340000,33640000,1110000
"5483","TATT",NA,NA,3.23,"M",20812,NA,80.11,0.64,NA,3230000,20812
"5484","TAYD",3.49,"M",3.03,"M",9259,NA,90.24,0.31,3490000,3030000,9259
"5485","TBBK",57.25,"M",50.33,"M",2.64,"M",155.45,5.25,57250000,50330000,2640000
"5486","TBIO",75.23,"M",65.02,"M",6.78,"M",-1.42,10.43,75230000,65020000,6780000
"5487","TBK",24.88,"M",23.17,"M",1.14,"M",-9.02,4.93,24880000,23170000,1140000
"5488","TBKCP",1.8,"M",NA,NA,824,NA,-25.63,NA,1800000,NA,824
"5489","TBLT",81.61,"M",78.05,"M",900172,NA,17.82,1.15,81610000,78050000,900172
"5490","TBLTW",NA,NA,NA,NA,124,NA,-98.73,NA,NA,NA,124
"5491","TBNK",9.52,"M",7.86,"M",120207,NA,-28.97,1.53,9520000,7860000,120207
"5492","TBPH",65.28,"M",51.07,"M",3.34,"M",-9.73,6.54,65280000,51070000,3340000
"5493","TC",16.66,"M",NA,NA,1358,NA,44.47,NA,16660000,NA,1358
"5494","TCBI",50.58,"M",49.93,"M",3.18,"M",5.07,6.37,50580000,49930000,3180000
"5495","TCBIL",NA,NA,NA,NA,5139,NA,-4.11,NA,NA,NA,5139
"5496","TCBIP",NA,NA,NA,NA,1894,NA,-17.72,NA,NA,NA,1894
"5497","TCBK",29.71,"M",25.82,"M",370299,NA,-3,1.43,29710000,25820000,370299
"5498","TCDA",50.27,"M",39.4,"M",4.37,"M",6.45,11.1,50270000,39400000,4370000
"5499","TCF",152.65,"M",149.7,"M",3.73,"M",-15.38,2.49,152650000,149700000,3730000
"5500","TCFC",5.9,"M",5.27,"M",129569,NA,40.9,2.46,5900000,5270000,129569
"5501","TCFCP",NA,NA,NA,NA,2990,NA,-10.48,NA,NA,NA,2990
"5502","TCMD",19.65,"M",18.7,"M",1.96,"M",-1.04,10.47,19650000,18700000,1960000
"5503","TCOM",637.46,"M",634.21,"M",13.74,"M",7.83,2.17,637460000,634210000,13740000
"5504","TCON",15.5,"M",14.84,"M",530453,NA,-2.6,3.57,15500000,14840000,530453
"5505","TCPC",57.77,"M",57.33,"M",416172,NA,-1.07,0.73,57770000,57330000,416172
"5506","TCRR",38.16,"M",31.99,"M",3.56,"M",-4.49,11.14,38160000,31990000,3560000
"5507","TCX",10.62,"M",7.37,"M",742877,NA,-0.75,10.08,10620000,7370000,742877
"5508","TDAC",13.23,"M",8.83,"M",1.14,"M",-10.79,12.96,13230000,8830000,1140000
"5509","TDACU",NA,NA,17.5,"M",249,NA,-1.97,0,NA,17500000,249
"5510","TDACW",NA,NA,NA,NA,14409,NA,-47.81,NA,NA,NA,14409
"5511","TEAM",133.02,"M",133.73,"M",5.71,"M",2.59,4.27,133020000,133730000,5710000
"5512","TECH",38.89,"M",38.39,"M",533360,NA,50.19,1.39,38890000,38390000,533360
"5513","TECTP",NA,NA,NA,NA,2238,NA,0.22,NA,NA,NA,2238
"5514","TEDU",48.91,"M",45.38,"M",196406,NA,-39.7,0.43,48910000,45380000,196406
"5515","TEKK",25,"M",23,"M",29148,NA,-29.04,0.13,2.5e+07,2.3e+07,29148
"5516","TEKKW",NA,NA,NA,NA,20614,NA,-4.25,NA,NA,NA,20614
"5517","TELA",14.44,"M",9.44,"M",253797,NA,35.95,2.69,14440000,9440000,253797
"5518","TELL",386.59,"M",287.27,"M",27.49,"M",-18,9.57,386590000,287270000,27490000
"5519","TENB",105.59,"M",89.56,"M",2.52,"M",-19.19,2.81,105590000,89560000,2520000
"5520","TENX",14.97,"M",13.61,"M",263688,NA,-31.63,1.94,14970000,13610000,263688
"5521","TER",166.27,"M",165.66,"M",5.05,"M",3.29,3.05,166270000,165660000,5050000
"5522","TESS",8.83,"M",5.53,"M",27997,NA,-8.89,0.51,8830000,5530000,27997
"5523","TFFP",25.36,"M",19.83,"M",424424,NA,38.82,2.14,25360000,19830000,424424
"5524","TFSL",280.62,"M",51.73,"M",823598,NA,-7.91,1.59,280620000,51730000,823598
"5525","TGA",72.49,"M",62.53,"M",24875,NA,-14.77,0.04,72490000,62530000,24875
"5526","TGLS",46.12,"M",20.82,"M",662288,NA,30.47,3.18,46120000,20820000,662288
"5527","TGTX",141.47,"M",131.97,"M",11.55,"M",2.65,8.76,141470000,131970000,11550000
"5528","TH",101.24,"M",32.78,"M",2.16,"M",-8.23,6.59,101240000,32780000,2160000
"5529","THBR",NA,NA,34.4,"M",1.27,"M",-40.14,3.7,NA,34400000,1270000
"5530","THBRU",NA,NA,NA,NA,12,NA,-88.68,NA,NA,NA,12
"5531","THBRW",NA,NA,NA,NA,11402,NA,-24.99,NA,NA,NA,11402
"5532","THCA",NA,NA,17.48,"M",58024,NA,-34.99,0.33,NA,17480000,58024
"5533","THCAW",NA,NA,NA,NA,15164,NA,5.35,NA,NA,NA,15164
"5534","THCB",35.48,"M",28.09,"M",2.61,"M",-0.24,9.28,35480000,28090000,2610000
"5535","THCBU",NA,NA,28.19,"M",887,NA,-18.62,0,NA,28190000,887
"5536","THCBW",NA,NA,NA,NA,51309,NA,-20.26,NA,NA,NA,51309
"5537","THFF",13.54,"M",11.86,"M",175513,NA,16.09,1.48,13540000,11860000,175513
"5538","THMO",11.91,"M",9.55,"M",979761,NA,6.86,10.26,11910000,9550000,979761
"5539","THRM",33.11,"M",32.87,"M",561286,NA,13.52,1.71,33110000,32870000,561286
"5540","THRY",33.69,"M",28.73,"M",456633,NA,-26.55,1.59,33690000,28730000,456633
"5541","THTX",94.6,"M",87.58,"M",261095,NA,-2.76,0.3,94600000,87580000,261095
"5542","THWWW",NA,NA,NA,NA,2926,NA,-77.55,NA,NA,NA,2926
"5543","TIG",51.15,"M",17.52,"M",132386,NA,3.3,0.76,51150000,17520000,132386
"5544","TIGO",101.53,"M",98.92,"M",114591,NA,31.62,0.12,101530000,98920000,114591
"5545","TIGR",118.48,"M",NA,NA,5.44,"M",9.19,NA,118480000,NA,5440000
"5546","TILE",59.01,"M",57.71,"M",1.69,"M",8.89,2.93,59010000,57710000,1690000
"5547","TIPT",32.76,"M",18.45,"M",800830,NA,19.2,4.34,32760000,18450000,800830
"5548","TIRX",6.83,"M",3.9,"M",145213,NA,-69.23,3.72,6830000,3900000,145213
"5549","TITN",22.52,"M",19.6,"M",537709,NA,15.8,2.74,22520000,19600000,537709
"5550","TLC",42.08,"M",NA,NA,541,NA,-76.93,NA,42080000,NA,541
"5551","TLGT",92.82,"M",92.47,"M",300552,NA,-66.81,0.33,92820000,92470000,300552
"5552","TLMD",98.54,"M",38.24,"M",2.06,"M",7.85,5.39,98540000,38240000,2060000
"5553","TLMDW",NA,NA,NA,NA,5935,NA,-8.76,NA,NA,NA,5935
"5554","TLND",32.01,"M",30.39,"M",1.48,"M",-2.3,4.87,32010000,30390000,1480000
"5555","TLRY",446.44,"M",392.91,"M",34.81,"M",5.75,8.86,446440000,392910000,34810000
"5556","TLS",66.74,"M",45.8,"M",1.13,"M",5.05,2.46,66740000,45800000,1130000
"5557","TLSA",97.31,"M",NA,NA,147777,NA,16.43,NA,97310000,NA,147777
"5558","TMDI",109.53,"M",109.38,"M",2.81,"M",16.66,2.57,109530000,109380000,2810000
"5559","TMDX",27.62,"M",24.76,"M",1.02,"M",2.24,4.11,27620000,24760000,1020000
"5560","TMKRU",27.6,"M",NA,NA,337,NA,-41.39,NA,27600000,NA,337
"5561","TMPM",10.19,"M",9.78,"M",11412,NA,126.2,0.12,10190000,9780000,11412
"5562","TMPMW",NA,NA,NA,NA,3377,NA,1.08,NA,NA,NA,3377
"5563","TMTS",20,"M",19.43,"M",30875,NA,174.79,0.16,2e+07,19430000,30875
"5564","TMTSU",20,"M",19.5,"M",36,NA,-7.69,0,2e+07,19500000,36
"5565","TMTSW",NA,NA,NA,NA,8067,NA,238.81,NA,NA,NA,8067
"5566","TMUS",1.25,"B",588.54,"M",11.95,"M",-2.94,2.03,1.25e+09,588540000,11950000
"5567","TNDM",62.64,"M",61.08,"M",3.9,"M",11.62,6.39,62640000,61080000,3900000
"5568","TNXP",330.54,"M",330.16,"M",5.27,"M",-7.4,1.6,330540000,330160000,5270000
"5569","TOMZ",16.81,"M",10.21,"M",444659,NA,-11.28,4.36,16810000,10210000,444659
"5570","TOPS",39.83,"M",39.83,"M",3.46,"M",16.92,8.69,39830000,39830000,3460000
"5571","TOUR",117.58,"M",114.4,"M",746967,NA,-34.3,0.65,117580000,114400000,746967
"5572","TOWN",72.62,"M",64.63,"M",767446,NA,-2.23,1.19,72620000,64630000,767446
"5573","TPIC",36.56,"M",35.63,"M",3.4,"M",13.17,9.55,36560000,35630000,3400000
"5574","TPTX",49.15,"M",45.24,"M",2.65,"M",-3.03,5.85,49150000,45240000,2650000
"5575","TRCH",145.56,"M",121.79,"M",14.65,"M",-8.42,12.03,145560000,121790000,14650000
"5576","TREE",13.31,"M",11.46,"M",1.93,"M",-1.22,16.82,13310000,11460000,1930000
"5577","TRHC",24.84,"M",22.64,"M",2.84,"M",-1.6,12.56,24840000,22640000,2840000
"5578","TRIB",20.9,"M",20.58,"M",279618,NA,-17.97,1.36,20900000,20580000,279618
"5579","TRIL",103.14,"M",79.78,"M",10.49,"M",-1.53,13.15,103140000,79780000,10490000
"5580","TRIN",26.49,"M",25.47,"M",27353,NA,-4.87,0.11,26490000,25470000,27353
"5581","TRIP",124.11,"M",96.7,"M",15.29,"M",0.58,15.81,124110000,96700000,15290000
"5582","TRIT",83.2,"M",23.25,"M",5.48,"M",-2.44,23.56,83200000,23250000,5480000
"5583","TRMB",250.97,"M",249.63,"M",2.92,"M",-11.11,1.17,250970000,249630000,2920000
"5584","TRMD",78.03,"M",76.73,"M",197394,NA,91.59,0.26,78030000,76730000,197394
"5585","TRMK",63.4,"M",56.75,"M",1.13,"M",8.95,1.99,63400000,56750000,1130000
"5586","TRMT",8.31,"M",8.16,"M",10587,NA,87.15,0.13,8310000,8160000,10587
"5587","TRNS",7.46,"M",6.6,"M",81097,NA,7.19,1.23,7460000,6600000,81097
"5588","TROW",226.86,"M",224.45,"M",4.87,"M",2.55,2.17,226860000,224450000,4870000
"5589","TRS",43.16,"M",42.57,"M",560237,NA,15.16,1.32,43160000,42570000,560237
"5590","TRST",19.29,"M",NA,NA,234048,NA,34.25,NA,19290000,NA,234048
"5591","TRUE",98.81,"M",86.92,"M",9.05,"M",3.78,10.41,98810000,86920000,9050000
"5592","TRUP",39.47,"M",32.39,"M",3.12,"M",14.24,9.62,39470000,32390000,3120000
"5593","TRVG",55.11,"M",64.21,"M",2.36,"M",-12.01,3.68,55110000,64210000,2360000
"5594","TRVI",19.93,"M",5.96,"M",83938,NA,36.05,1.41,19930000,5960000,83938
"5595","TRVN",161.27,"M",155.17,"M",14.83,"M",-17.74,9.56,161270000,155170000,14830000
"5596","TSBK",8.36,"M",7.39,"M",302249,NA,37.32,4.09,8360000,7390000,302249
"5597","TSC",33.16,"M",27.77,"M",549071,NA,-0.78,1.98,33160000,27770000,549071
"5598","TSCBP",NA,NA,NA,NA,975,NA,82.93,NA,NA,NA,975
"5599","TSCO",115.26,"M",114.53,"M",6.49,"M",14.22,5.67,115260000,114530000,6490000
"5600","TSEM",106.8,"M",99.76,"M",609585,NA,32.55,0.61,106800000,99760000,609585
"5601","TSHA",37.92,"M",19.89,"M",1.42,"M",5.11,7.12,37920000,19890000,1420000
"5602","TSIA",30,"M",30,"M",2.19,"M",89.3,7.3,3e+07,3e+07,2190000
"5603","TSIAU",30,"M",30,"M",523,NA,-67.11,0,3e+07,3e+07,523
"5604","TSIAW",NA,NA,NA,NA,19127,NA,-4.02,NA,NA,NA,19127
"5605","TSLA",963.33,"M",774.81,"M",39.87,"M",-3.65,5.15,963330000,774810000,39870000
"5606","TSRI",1.96,"M",1.08,"M",2170,NA,-54.08,0.2,1960000,1080000,2170
"5607","TTCF",81.11,"M",47.08,"M",14.23,"M",8.51,30.22,81110000,47080000,14230000
"5608","TTD",41.95,"M",42.73,"M",1.66,"M",5.62,3.87,41950000,42730000,1660000
"5609","TTEC",46.82,"M",18.29,"M",462291,NA,22.79,2.53,46820000,18290000,462291
"5610","TTEK",54.16,"M",53.31,"M",1.13,"M",16.67,2.12,54160000,53310000,1130000
"5611","TTGT",28.15,"M",25.2,"M",2.1,"M",2.63,8.34,28150000,25200000,2100000
"5612","TTMI",107.19,"M",99.54,"M",13.34,"M",-9.11,13.41,107190000,99540000,13340000
"5613","TTNP",9.86,"M",9.85,"M",894167,NA,-15.02,9.07,9860000,9850000,894167
"5614","TTOO",150.11,"M",142.87,"M",10.69,"M",-9.8,7.48,150110000,142870000,10690000
"5615","TTWO",115.66,"M",108.1,"M",2.73,"M",-8.86,2.53,115660000,108100000,2730000
"5616","TURN",10.37,"M",9.69,"M",31931,NA,-2.68,0.33,10370000,9690000,31931
"5617","TUSK",46.27,"M",35.18,"M",750069,NA,67.33,2.13,46270000,35180000,750069
"5618","TVACU",17.25,"M",17.2,"M",284,NA,-0.7,0,17250000,17200000,284
"5619","TVTX",60.46,"M",59.82,"M",4.6,"M",-3.3,7.69,60460000,59820000,4600000
"5620","TVTY",49.23,"M",43.57,"M",6.69,"M",-4.01,15.36,49230000,43570000,6690000
"5621","TW",104.76,"M",103.28,"M",2.56,"M",4.8,2.47,104760000,103280000,2560000
"5622","TWCT",60,"M",57.04,"M",148501,NA,-5.38,0.26,6e+07,57040000,148501
"5623","TWCTU",52.5,"M",59.53,"M",2283,NA,-80.23,0,52500000,59530000,2283
"5624","TWCTW",NA,NA,NA,NA,56577,NA,2792.48,NA,NA,NA,56577
"5625","TWIN",13.65,"M",10.3,"M",71535,NA,3.19,0.69,13650000,10300000,71535
"5626","TWNK",130.6,"M",130.81,"M",25.44,"M",1.94,19.45,130600000,130810000,25440000
"5627","TWNKW",NA,NA,NA,NA,64,NA,-98.55,NA,NA,NA,64
"5628","TWOU",74.4,"M",71.85,"M",11.29,"M",12.27,15.71,74400000,71850000,11290000
"5629","TWST",48.89,"M",42.04,"M",3.95,"M",12.68,9.41,48890000,42040000,3950000
"5630","TXG",87.27,"M",75.86,"M",2.15,"M",56.09,2.83,87270000,75860000,2150000
"5631","TXMD",393.19,"M",366.81,"M",62.04,"M",-4.09,16.91,393190000,366810000,62040000
"5632","TXN",923.52,"M",922.08,"M",12.14,"M",-6.34,1.32,923520000,922080000,12140000
"5633","TXRH",69.74,"M",66.35,"M",2.98,"M",-4.29,4.49,69740000,66350000,2980000
"5634","TYHT",4.01,"M",3.47,"M",162429,NA,64.76,4.68,4010000,3470000,162429
"5635","TYME",130.43,"M",104.91,"M",4.54,"M",75.67,4.33,130430000,104910000,4540000
"5636","TZOO",11.49,"M",6.87,"M",158135,NA,-6.18,2.3,11490000,6870000,158135
"5637","TZPSU",28.75,"M",28.65,"M",1565,NA,-22.91,0.01,28750000,28650000,1565
"5638","UAL",323.58,"M",322.85,"M",11.71,"M",-11.02,3.63,323580000,322850000,11710000
"5639","UBCP",5.97,"M",5.14,"M",907,NA,-37.71,0.02,5970000,5140000,907
"5640","UBFO",17.01,"M",13.58,"M",387871,NA,31.13,2.86,17010000,13580000,387871
"5641","UBOH",3.28,"M",2.55,"M",11113,NA,-20.39,0.44,3280000,2550000,11113
"5642","UBSI",129.18,"M",126.48,"M",2.91,"M",7.84,2.3,129180000,126480000,2910000
"5643","UBX",54.86,"M",35.21,"M",2.66,"M",11.84,7.55,54860000,35210000,2660000
"5644","UCBI",86.78,"M",86.18,"M",2.23,"M",-7.71,2.59,86780000,86180000,2230000
"5645","UCBIO",4,"M",NA,NA,20217,NA,32.12,NA,4e+06,NA,20217
"5646","UCL",16.08,"M",NA,NA,129,NA,-87.92,NA,16080000,NA,129
"5647","UCTT",43.8,"M",42.46,"M",1.32,"M",19.68,3.11,43800000,42460000,1320000
"5648","UEIC",13.76,"M",13.09,"M",188535,NA,-10.5,1.44,13760000,13090000,188535
"5649","UEPS",56.56,"M",40.2,"M",482735,NA,-36.14,1.2,56560000,40200000,482735
"5650","UFCS",25.12,"M",24.17,"M",335980,NA,-1.43,1.39,25120000,24170000,335980
"5651","UFPI",61.84,"M",60.01,"M",808642,NA,-14.25,1.35,61840000,60010000,808642
"5652","UFPT",7.53,"M",6.8,"M",72689,NA,4.41,1.07,7530000,6800000,72689
"5653","UG",NA,NA,2.91,"M",2249,NA,-43.92,0.08,NA,2910000,2249
"5654","UGRO",10.87,"M",NA,NA,129806,NA,0.06,NA,10870000,NA,129806
"5655","UHAL",19.61,"M",8.93,"M",204569,NA,16.41,2.29,19610000,8930000,204569
"5656","UIHC",43.17,"M",20.21,"M",311745,NA,0.22,1.54,43170000,20210000,311745
"5657","UK",75.94,"M",67.3,"M",243328,NA,29.53,0.36,75940000,67300000,243328
"5658","UKOMW",NA,NA,NA,NA,9494,NA,1.61,NA,NA,NA,9494
"5659","ULBI",16,"M",9.84,"M",339543,NA,17.6,3.45,1.6e+07,9840000,339543
"5660","ULH",26.92,"M",7.59,"M",206696,NA,-6.51,2.72,26920000,7590000,206696
"5661","ULTA",54.76,"M",53.74,"M",2.08,"M",-0.73,3.88,54760000,53740000,2080000
"5662","UMBF",48.31,"M",43.34,"M",1.08,"M",-13.71,2.49,48310000,43340000,1080000
"5663","UMPQ",220.62,"M",218.4,"M",2.62,"M",-18.8,1.2,220620000,218400000,2620000
"5664","UNAM",5.3,"M",2.05,"M",6510,NA,4.36,0.32,5300000,2050000,6510
"5665","UNB",4.48,"M",3.69,"M",8700,NA,-28.24,0.24,4480000,3690000,8700
"5666","UNIT",233.45,"M",223.1,"M",10.55,"M",11.37,4.73,233450000,223100000,10550000
"5667","UNTY",10.42,"M",7.29,"M",170321,NA,33.47,2.33,10420000,7290000,170321
"5668","UONE",4.44,"M",6.12,"M",94834,NA,-16.39,1.55,4440000,6120000,94834
"5669","UONEK",37.07,"M",19.25,"M",162119,NA,18.5,0.84,37070000,19250000,162119
"5670","UPLD",30.1,"M",25.52,"M",1.91,"M",11.59,7.48,30100000,25520000,1910000
"5671","UPST",76.9,"M",48.96,"M",5.28,"M",51.83,10.78,76900000,48960000,5280000
"5672","UPWK",126.14,"M",111.76,"M",5.74,"M",12.66,5.13,126140000,111760000,5740000
"5673","URBN",97.79,"M",59.98,"M",4.67,"M",-5,7.78,97790000,59980000,4670000
"5674","URGN",22.3,"M",18.9,"M",2.33,"M",-0.31,12.34,22300000,18900000,2330000
"5675","USAK",8.88,"M",7.24,"M",165976,NA,20.81,2.29,8880000,7240000,165976
"5676","USAP",8.89,"M",8.24,"M",25666,NA,-26.69,0.31,8890000,8240000,25666
"5677","USAU",7.06,"M",6.23,"M",24587,NA,-47.34,0.39,7060000,6230000,24587
"5678","USCR",16.98,"M",16,"M",880292,NA,4.56,5.5,16980000,1.6e+07,880292
"5679","USEG",4.68,"M",4.14,"M",159236,NA,-31.25,3.85,4680000,4140000,159236
"5680","USIO",25.06,"M",17.77,"M",168892,NA,66.63,0.95,25060000,17770000,168892
"5681","USLM",5.66,"M",2.08,"M",27100,NA,2.51,1.31,5660000,2080000,27100
"5682","USWS",90.07,"M",49.36,"M",1.83,"M",4.51,3.72,90070000,49360000,1830000
"5683","USWSW",NA,NA,NA,NA,29394,NA,90.59,NA,NA,NA,29394
"5684","UTHR",44.8,"M",43.79,"M",1.82,"M",-10.16,4.15,44800000,43790000,1820000
"5685","UTMD",3.65,"M",3.4,"M",61703,NA,-0.02,1.82,3650000,3400000,61703
"5686","UTSI",35.93,"M",11.8,"M",246292,NA,-18.51,2.09,35930000,11800000,246292
"5687","UVSP",29.38,"M",28.77,"M",326685,NA,-6.89,1.14,29380000,28770000,326685
"5688","UXIN",370.66,"M",300.23,"M",9.11,"M",-23.79,3.03,370660000,300230000,9110000
"5689","VACQ",30,"M",NA,NA,292173,NA,19,NA,3e+07,NA,292173
"5690","VACQU",32,"M",NA,NA,13514,NA,50.11,NA,3.2e+07,NA,13514
"5691","VACQW",NA,NA,NA,NA,8606,NA,-14.63,NA,NA,NA,8606
"5692","VALU",9.57,"M",936557,NA,15113,NA,37.49,1.61,9570000,936557,15113
"5693","VBFC",1.47,"M",528312,NA,730,NA,270.56,0.14,1470000,528312,730
"5694","VBIV",254.2,"M",239.65,"M",38.61,"M",2.39,16.11,254200000,239650000,38610000
"5695","VBLT",60.29,"M",44.13,"M",2.23,"M",-4.93,5.06,60290000,44130000,2230000
"5696","VBTX",49.46,"M",47.6,"M",622878,NA,-17.53,1.31,49460000,47600000,622878
"5697","VC",27.96,"M",27.74,"M",1.27,"M",-6.99,4.56,27960000,27740000,1270000
"5698","VCEL",46.36,"M",45.82,"M",3.65,"M",8.11,7.97,46360000,45820000,3650000
"5699","VCNX",28.45,"M",14.95,"M",260181,NA,-9.27,1.74,28450000,14950000,260181
"5700","VCTR",16.05,"M",13.19,"M",1.2,"M",5.3,9.12,16050000,13190000,1200000
"5701","VCVC",20.13,"M",20.02,"M",2.2,"M",43.49,10.99,20130000,20020000,2200000
"5702","VCVCW",NA,NA,NA,NA,18200,NA,-6.88,NA,NA,NA,18200
"5703","VCYT",67.25,"M",66.61,"M",4.44,"M",19.05,6.66,67250000,66610000,4440000
"5704","VECO",50.18,"M",49.23,"M",3.69,"M",3.64,7.49,50180000,49230000,3690000
"5705","VEON",NA,NA,1.75,"B",30.99,"M",-8.23,1.77,NA,1.75e+09,30990000
"5706","VERB",62.77,"M",54.7,"M",3.42,"M",85.03,6.26,62770000,54700000,3420000
"5707","VERBW",NA,NA,NA,NA,8009,NA,-4.08,NA,NA,NA,8009
"5708","VERI",32.68,"M",27.25,"M",2.98,"M",10.39,10.92,32680000,27250000,2980000
"5709","VERO",54.07,"M",18.69,"M",1.59,"M",7.75,8.48,54070000,18690000,1590000
"5710","VERU",78.36,"M",63.69,"M",3.28,"M",57.56,5.14,78360000,63690000,3280000
"5711","VERX",27.46,"M",14.56,"M",1.34,"M",8.03,9.18,27460000,14560000,1340000
"5712","VERY",NA,NA,2.15,"M",57933,NA,5.37,2.7,NA,2150000,57933
"5713","VFF",81.19,"M",70.31,"M",5.83,"M",29.26,8.3,81190000,70310000,5830000
"5714","VG",251.39,"M",237.21,"M",18.28,"M",-1.38,7.71,251390000,237210000,18280000
"5715","VIAC",605.59,"M",577.45,"M",54.99,"M",5.25,9.52,605590000,577450000,54990000
"5716","VIACA",40.71,"M",9.17,"M",558756,NA,-11.63,6.1,40710000,9170000,558756
"5717","VIAV",228.64,"M",226.55,"M",12.79,"M",3.49,5.64,228640000,226550000,12790000
"5718","VICR",31.76,"M",21.38,"M",773567,NA,7.32,3.62,31760000,21380000,773567
"5719","VIH",20.73,"M",20.73,"M",3.28,"M",-2.18,15.8,20730000,20730000,3280000
"5720","VIHAW",NA,NA,NA,NA,29899,NA,-17.17,NA,NA,NA,29899
"5721","VIIAU",23,"M",22.97,"M",2174,NA,18.41,0.01,2.3e+07,22970000,2174
"5722","VINC",17.52,"M",15.77,"M",477016,NA,-12.12,3.03,17520000,15770000,477016
"5723","VINP",42.45,"M",29.22,"M",427072,NA,74.3,1.46,42450000,29220000,427072
"5724","VIOT",33.5,"M",35.2,"M",543166,NA,25.2,1.54,33500000,35200000,543166
"5725","VIR",127.98,"M",62.62,"M",8.54,"M",1.7,13.63,127980000,62620000,8540000
"5726","VIRC",15.71,"M",9.61,"M",13239,NA,1.32,0.14,15710000,9610000,13239
"5727","VIRI",8.33,"M",5.31,"M",97419,NA,-10.75,1.83,8330000,5310000,97419
"5728","VIRT",119.55,"M",97.09,"M",5.31,"M",16.99,5.47,119550000,97090000,5310000
"5729","VISL",45.65,"M",45.57,"M",5.44,"M",-16.66,11.93,45650000,45570000,5440000
"5730","VITL",39.97,"M",17.67,"M",4.07,"M",4.35,23.02,39970000,17670000,4070000
"5731","VIVE",10.59,"M",10.14,"M",716264,NA,-33.71,7.06,10590000,10140000,716264
"5732","VIVO",43.33,"M",42.78,"M",4.48,"M",-1.94,10.48,43330000,42780000,4480000
"5733","VJET",5.9,"M",NA,NA,48947,NA,24.62,NA,5900000,NA,48947
"5734","VKTX",78.1,"M",70.18,"M",10.77,"M",1.68,15.34,78100000,70180000,10770000
"5735","VLDR",189.69,"M",105.21,"M",15.65,"M",0.07,14.88,189690000,105210000,15650000
"5736","VLDRW",NA,NA,NA,NA,386311,NA,-0.7,NA,NA,NA,386311
"5737","VLGEA",10.26,"M",8.21,"M",656537,NA,1.46,8,10260000,8210000,656537
"5738","VLY",405.88,"M",397.49,"M",6.81,"M",2.49,1.71,405880000,397490000,6810000
"5739","VLYPO",NA,NA,NA,NA,2728,NA,148,NA,NA,NA,2728
"5740","VLYPP",NA,NA,NA,NA,3098,NA,15.25,NA,NA,NA,3098
"5741","VMAC",12.83,"M",9.65,"M",45258,NA,19.25,0.47,12830000,9650000,45258
"5742","VMACU",10.3,"M",10.3,"M",3475,NA,-1.28,0.03,10300000,10300000,3475
"5743","VMACW",NA,NA,NA,NA,20025,NA,20.57,NA,NA,NA,20025
"5744","VMAR",8.3,"M",1.58,"M",54668,NA,41.41,3.45,8300000,1580000,54668
"5745","VMD",39.58,"M",35.09,"M",1.48,"M",17.84,4.21,39580000,35090000,1480000
"5746","VNDA",55.56,"M",53.5,"M",4.96,"M",-2.89,9.26,55560000,53500000,4960000
"5747","VNET",105.56,"M",99.04,"M",8.84,"M",-4.35,8.93,105560000,99040000,8840000
"5748","VNOM",64.71,"M",57.93,"M",2.09,"M",-0.65,3.61,64710000,57930000,2090000
"5749","VOD",2.8,"B",2.79,"B",9.04,"M",-11.45,0.32,2.8e+09,2.79e+09,9040000
"5750","VOSOU",23,"M",21.25,"M",1402,NA,-69.69,0.01,2.3e+07,21250000,1402
"5751","VOXX",21.73,"M",14.78,"M",848089,NA,6.05,5.74,21730000,14780000,848089
"5752","VRA",33.62,"M",24.8,"M",602176,NA,-1.2,2.43,33620000,24800000,602176
"5753","VRAY",161.74,"M",128.92,"M",10.16,"M",1.76,7.88,161740000,128920000,10160000
"5754","VRCA",27.41,"M",14.65,"M",1.51,"M",1.42,10.33,27410000,14650000,1510000
"5755","VRDN",7.23,"M",6.99,"M",117470,NA,38.62,1.68,7230000,6990000,117470
"5756","VREX",39.3,"M",39.06,"M",4.41,"M",17.88,11.29,39300000,39060000,4410000
"5757","VRM",136.46,"M",107.43,"M",9.92,"M",3.64,9.23,136460000,107430000,9920000
"5758","VRME",7.43,"M",6.71,"M",126543,NA,2.98,1.89,7430000,6710000,126543
"5759","VRMEW",NA,NA,NA,NA,1388,NA,-2.6,NA,NA,NA,1388
"5760","VRNA",57.97,"M",38.79,"M",157615,NA,-23.61,0.41,57970000,38790000,157615
"5761","VRNS",103.46,"M",103.32,"M",5.48,"M",-0.14,5.31,103460000,103320000,5480000
"5762","VRNT",65.79,"M",63.17,"M",6.13,"M",4.76,9.7,65790000,63170000,6130000
"5763","VRRM",162.36,"M",135.23,"M",7.07,"M",5.72,5.23,162360000,135230000,7070000
"5764","VRSK",162.09,"M",160.55,"M",2.69,"M",18.61,1.68,162090000,160550000,2690000
